subspecies,health,pollen_carrying,caste,file_path
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_169.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_141.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_155.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_182.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_196.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_154.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_140.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_381.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_356.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_424.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_342.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_418.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_222.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_550.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_236.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_034.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_008.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_022.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_036.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_208.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_546.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_234.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_552.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_368.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_432.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_354.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_340.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_426.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_397.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_156.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_195.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_181.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_180.png
Italian honey bee,"few varrao, hive beetles",True,worker,Data\bee_imgs\040_194.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_143.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_396.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_341.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_427.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_433.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_369.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_235.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_547.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_221.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_209.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_023.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_027.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_033.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_225.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_543.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_557.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_231.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_219.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_437.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_423.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_345.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_379.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_392.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_386.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_153.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_190.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_184.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_185.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_191.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_146.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_152.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_387.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_422.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_350.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_218.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_026.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_030.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_024.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_554.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_540.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_568.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_346.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_420.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_434.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_352.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_408.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_385.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_391.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_150.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_192.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_186.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_179.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_151.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_145.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_390.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_384.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_409.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_435.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_347.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_421.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_541.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_227.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_233.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_555.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_019.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_025.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_031.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_056.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_042.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_081.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_268.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_254.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_532.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_526.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_297.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_283.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_308.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_320.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_446.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_452.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_334.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_485.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_491.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_136.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_137.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_123.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_490.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_484.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_335.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_321.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_447.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_309.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_282.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_296.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_241.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_533.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_080.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_094.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_043.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_069.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_041.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_055.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_082.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_519.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_243.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_525.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_257.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_294.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_479.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_337.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_451.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_445.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_323.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_492.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_486.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_109.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_135.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_121.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_134.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_108.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_487.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_493.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_444.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_322.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_336.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_450.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_295.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_530.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_256.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_242.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_518.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_097.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_083.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_054.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_040.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_068.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_044.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_050.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_078.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_087.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_093.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_246.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_534.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_508.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_285.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_291.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_454.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_332.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_326.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_440.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_468.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_497.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_483.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_130.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_119.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_125.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_482.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_496.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_469.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_327.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_441.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_455.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_333.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_284.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_509.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\040_253.png
